symbol,title,content,published_at,source,sentiment_score,confidence,impact,category,id
MGNT,MGNT: Новые контракты и партнерства,"MGNT подписала крупные контракты, что укрепит позиции компании на рынке.",2023-09-29 17:00:00,Financial News,0.5,0.6,medium,positive,MGNT_20230929_350
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-10-01 11:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20231001_351
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-10-02 13:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20231002_352
MGNT,MGNT: Повышение дивидендов и выкуп акций,Совет директоров MGNT одобрил повышение дивидендных выплат на 5% и программу выкупа акций.,2023-10-03 09:00:00,Financial News,0.7,0.8,high,very_positive,MGNT_20231003_353
MGNT,MGNT: Крупные инвестиции и расширение бизнеса,MGNT объявила о планах крупных инвестиций в развитие новых направлений на сумму 9 млрд руб.,2023-10-04 13:00:00,Financial News,0.8,0.85,high,very_positive,MGNT_20231004_354
MGNT,MGNT: Рекордная прибыль превышает прогнозы на 23%,"Компания MGNT показала неожиданно высокую прибыль, превысив прогнозы аналитиков на 23%.",2023-10-05 13:00:00,Financial News,0.9,0.95,very_high,very_positive,MGNT_20231005_355
MGNT,MGNT: Снижение рейтинга аналитиками,"Ведущие аналитики понизили рейтинг MGNT с ""покупать"" до ""держать"" из-за ухудшения перспектив.",2023-10-08 17:00:00,Financial News,-0.6,0.7,medium,very_negative,MGNT_20231008_356
MGNT,MGNT: Новые контракты и партнерства,"MGNT подписала крупные контракты, что укрепит позиции компании на рынке.",2023-10-12 12:00:00,Financial News,0.5,0.6,medium,positive,MGNT_20231012_357
MGNT,MGNT: Регуляторные проблемы и штрафы,На MGNT наложены штрафы регулятором за нарушения в отчетности на сумму 7 млн руб.,2023-10-13 12:00:00,Financial News,-0.8,0.85,high,very_negative,MGNT_20231013_358
MGNT,MGNT: Повышение дивидендов и выкуп акций,Совет директоров MGNT одобрил повышение дивидендных выплат на 22% и программу выкупа акций.,2023-10-14 16:00:00,Financial News,0.7,0.8,high,very_positive,MGNT_20231014_359
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-10-14 09:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20231014_360
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-10-18 12:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20231018_361
MGNT,MGNT: Стабильные результаты в квартале,"Компания MGNT показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-10-20 15:00:00,Financial News,0.6,0.7,medium,very_positive,MGNT_20231020_362
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-10-20 11:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20231020_363
MGNT,MGNT: Новые контракты и партнерства,"MGNT подписала крупные контракты, что укрепит позиции компании на рынке.",2023-10-21 15:00:00,Financial News,0.5,0.6,medium,positive,MGNT_20231021_364
MGNT,MGNT: Повышение дивидендов и выкуп акций,Совет директоров MGNT одобрил повышение дивидендных выплат на 20% и программу выкупа акций.,2023-10-25 14:00:00,Financial News,0.7,0.8,high,very_positive,MGNT_20231025_365
MGNT,MGNT: Крупные инвестиции и расширение бизнеса,MGNT объявила о планах крупных инвестиций в развитие новых направлений на сумму 5 млрд руб.,2023-10-26 16:00:00,Financial News,0.8,0.85,high,very_positive,MGNT_20231026_366
MGNT,MGNT: Стабильные результаты в квартале,"Компания MGNT показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-10-28 14:00:00,Financial News,0.6,0.7,medium,very_positive,MGNT_20231028_367
MGNT,MGNT: Повышение дивидендов и выкуп акций,Совет директоров MGNT одобрил повышение дивидендных выплат на 20% и программу выкупа акций.,2023-10-29 12:00:00,Financial News,0.7,0.8,high,very_positive,MGNT_20231029_368
MGNT,MGNT: Стабильные результаты в квартале,"Компания MGNT показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-10-29 12:00:00,Financial News,0.6,0.7,medium,very_positive,MGNT_20231029_369
